iter	RMSE
1511	0.08724879837
1512	0.08721820975
1513	0.08718977884
1514	0.08714855572
1515	0.08710074465
1516	0.08706338779
1517	0.08699727597
1518	0.08695124016
1519	0.08692138138
1520	0.0868658724
1521	0.08682481162
1522	0.08678767074
1523	0.08675682309
1524	0.08670812165
1525	0.08666497222
1526	0.08662937644
1527	0.08660331501
1528	0.08656887535
1529	0.08652347873
1530	0.08647459173
1531	0.08643362984
1532	0.08637909018
1533	0.08634366067
1534	0.08629346206
1535	0.08626276732
1536	0.08621578856
1537	0.08616264412
1538	0.086126306
1539	0.08608542443
1540	0.08605182256
1541	0.08600315283
1542	0.08595269418
1543	0.08590558481
1544	0.08587358248
1545	0.08584013108
1546	0.08581025023
1547	0.08579518561
1548	0.08575948395
1549	0.0857209424
1550	0.08569727304
1551	0.08565358428
1552	0.0856174623
1553	0.08554991922
1554	0.08551811437
1555	0.08546492018
1556	0.08543260391
1557	0.08541312393
1558	0.08537746186
1559	0.085344503
1560	0.08531137699
1561	0.08528777834
1562	0.08525366267
1563	0.08521446951
1564	0.08518461569
1565	0.08515175511
1566	0.08511473515
1567	0.08505727535
1568	0.08502722399
1569	0.08499254635
1570	0.08496108094
1571	0.08490769325
1572	0.0848645663
1573	0.08483266465
1574	0.08479733584
1575	0.08475597834
1576	0.08472466783
1577	0.08470022251
1578	0.08466286448
1579	0.08460892966
1580	0.0845812225
1581	0.08452697772
1582	0.08449607932
1583	0.08444847103
1584	0.08442251067
1585	0.08439626801
1586	0.08436086149
1587	0.08433296155
1588	0.08430698117
1589	0.08427914865
1590	0.08425443346
1591	0.08422445449
1592	0.0842030411
1593	0.08415959538
1594	0.08412107891
1595	0.08408606077
1596	0.08404420488
1597	0.08401607735
1598	0.0839663949
1599	0.08394365036
1600	0.08391941475
1601	0.08388826015
1602	0.08385070355
1603	0.08381091291
1604	0.08375667063
1605	0.0837120621
1606	0.08366527797
1607	0.08363302359
1608	0.08359215383
1609	0.08355998026
1610	0.08352805838
1611	0.0834905258
1612	0.0834740962
1613	0.08343962441
1614	0.08339648077
1615	0.0833525268
1616	0.08332919472
1617	0.08328863526
1618	0.08325821101
1619	0.08322694374
1620	0.08319864739
1621	0.08313817832
1622	0.08309825022
1623	0.08305247268
1624	0.08303851821
1625	0.08299782479
1626	0.0829613114
1627	0.08293310211
1628	0.0828863911
1629	0.08286191672
1630	0.08282810761
1631	0.08278935582
1632	0.08275779676
1633	0.0826989568
1634	0.08268483777
1635	0.08264363107
1636	0.08260189518
1637	0.08254768079
1638	0.08252857672
1639	0.08247842502
1640	0.0824232914
1641	0.0823855589
1642	0.08235276661
1643	0.08231166066
1644	0.08225634157
1645	0.08221952198
1646	0.08216665711
1647	0.08214279936
1648	0.08212384057
1649	0.08208640665
1650	0.08205442503
1651	0.08200995446
1652	0.08197744428
1653	0.08194913314
1654	0.08190128001
1655	0.08186198664
1656	0.08183582012
1657	0.08179396382
1658	0.08174424908
1659	0.08169263096
1660	0.08166791763
1661	0.08161821771
1662	0.08157797484
1663	0.08153154759
1664	0.08146416384
1665	0.08141298012
1666	0.0813832868
1667	0.08134440759
1668	0.08129665848
1669	0.08124544967
1670	0.08121781248
1671	0.08119168625
1672	0.08117113236
1673	0.08113480538
1674	0.08110178252
1675	0.08108291623
1676	0.08106688596
1677	0.08103560349
1678	0.08099814199
1679	0.0809496891
1680	0.08092099864
1681	0.08087938282
1682	0.08084099326
1683	0.08081108543
1684	0.08077681921
1685	0.08075387345
1686	0.08069229173
1687	0.08067179157
1688	0.08060839212
1689	0.08058661752
1690	0.08054794236
1691	0.08052119078
1692	0.08048441738
1693	0.08044985425
1694	0.08040645917
1695	0.08037399082
1696	0.08035001048
1697	0.08033154175
1698	0.08030274502
1699	0.08027375989
1700	0.08024557977
1701	0.08019866516
1702	0.08015807879
1703	0.08008952647
1704	0.08007156392
1705	0.08003006327
1706	0.07998467139
1707	0.07993637592
1708	0.0798983232
1709	0.07985846236
1710	0.07984461526
1711	0.07980890212
1712	0.07976455633
1713	0.07974319816
1714	0.0797025012
1715	0.07966920799
1716	0.07963509055
1717	0.07959376382
1718	0.0795516274
1719	0.07952805114
1720	0.0794975362
1721	0.07945677376
1722	0.07943583949
1723	0.07940122834
1724	0.0793742846
1725	0.07933905698
1726	0.07930724687
1727	0.07929316122
1728	0.07925656913
1729	0.07924531602
1730	0.07921614709
1731	0.07919599492
1732	0.07915751279
1733	0.07912123541
1734	0.07911036541
1735	0.07909165964
1736	0.07905665826
1737	0.0790287163
1738	0.07899442088
1739	0.07897387453
1740	0.07892485304
1741	0.07888431091
1742	0.07885356109
1743	0.07881894147
1744	0.07877714112
1745	0.07874019846
1746	0.07871990194
1747	0.07868025856
1748	0.07864440191
1749	0.07860371267
1750	0.07855289564
1751	0.07852386682
1752	0.07849133454
1753	0.07844863692
1754	0.07842680824
1755	0.07840053463
1756	0.07836047886
1757	0.07834197852
1758	0.07830294268
1759	0.07825948158
1760	0.07823107856
1761	0.07820034741
1762	0.07816682055
1763	0.07811397297
1764	0.0780764507
1765	0.07803930859
1766	0.07801227813
1767	0.07795443459
1768	0.07792598129
1769	0.07791731289
1770	0.07788631837
1771	0.07785311472
1772	0.07783209952
1773	0.07780576359
1774	0.07777505017
1775	0.07774025034
1776	0.07770558869
1777	0.07766841786
1778	0.0776404372
1779	0.07759915893
1780	0.07755445953
1781	0.07751832003
1782	0.07748635768
1783	0.07746082238
1784	0.07743866
1785	0.07737258443
1786	0.07733226316
1787	0.07730198554
1788	0.07727656363
1789	0.07724554429
1790	0.07718623403
1791	0.07715800243
1792	0.07711657077
1793	0.07708593784
1794	0.07705359566
1795	0.07701396102
1796	0.07697237149
1797	0.07694513249
1798	0.07690298458
1799	0.07683376812
1800	0.07679848707
1801	0.07675308259
1802	0.07672003839
1803	0.07668374903
1804	0.0766529382
1805	0.07662945997
1806	0.07659218751
1807	0.07655580062
1808	0.07654061107
1809	0.07651952454
1810	0.07647664441
1811	0.07645770551
1812	0.07641955858
1813	0.07639635624
1814	0.0763714046
1815	0.07634227971
1816	0.07631176269
1817	0.07628944517
1818	0.07625616049
1819	0.07623009235
1820	0.07618979394
1821	0.07615454101
1822	0.07611900656
1823	0.07609618675
1824	0.07605257329
1825	0.07602737454
1826	0.076005279
1827	0.07596756905
1828	0.07592559004
1829	0.07589637158
1830	0.07586877857
1831	0.07584028401
1832	0.07578790438
1833	0.07575030758
1834	0.07572309725
1835	0.07570294125
1836	0.07565330503
1837	0.0756445734
1838	0.07561118037
1839	0.0755765201
1840	0.07554871144
1841	0.07552678467
1842	0.07548826784
1843	0.07545238468
1844	0.07540998314
1845	0.07538288052
1846	0.07534879454
1847	0.07530604411
1848	0.07527574305
1849	0.07523892389
1850	0.07519194748
1851	0.07516226285
1852	0.07512738478
1853	0.07510202454
1854	0.07506542879
1855	0.07503547633
1856	0.07501149759
1857	0.07495302771
1858	0.07492906792
1859	0.07491096842
1860	0.07489167817
1861	0.07487159335
1862	0.07482534779
1863	0.07480116152
1864	0.07475904553
1865	0.07473665437
1866	0.07469436181
1867	0.0746742446
1868	0.07465441974
1869	0.07459066083
1870	0.07455828829
1871	0.07450727593
1872	0.07447282884
1873	0.07444587453
1874	0.07440338045
1875	0.07436223755
1876	0.07432145426
1877	0.07429624171
1878	0.07428462638
1879	0.07425813512
1880	0.07421708661
1881	0.07417776266
1882	0.07415760361
1883	0.07414324904
1884	0.07412380503
1885	0.07409849763
1886	0.07405325774
1887	0.07400323048
1888	0.07396249509
1889	0.07390768159
1890	0.07388960313
1891	0.07386005329
1892	0.07381211985
1893	0.0737849275
1894	0.07374331931
1895	0.07370793357
1896	0.07368213614
1897	0.0736475022
1898	0.07362116121
1899	0.0735856041
1900	0.07356507423
1901	0.07352504244
1902	0.07349304259
1903	0.07347340723
1904	0.07345147807
1905	0.0734283117
1906	0.07339807001
1907	0.07337252257
1908	0.07333003141
1909	0.0733127414
1910	0.07327858117
1911	0.07326749293
1912	0.0732108814
1913	0.07318875148
1914	0.0731694095
1915	0.07314357257
1916	0.07309733634
1917	0.07307053013
1918	0.07305068713
1919	0.07301313756
1920	0.07299331502
1921	0.07297691948
1922	0.07294101411
1923	0.07290686594
1924	0.07289325361
1925	0.07285428202
1926	0.07284317581
1927	0.07280773584
1928	0.07277975662
1929	0.07274504342
1930	0.07270555524
1931	0.07268340809
1932	0.07266714883
1933	0.07264316215
1934	0.07259928921
1935	0.07256362099
1936	0.07254718758
1937	0.07252732924
1938	0.07250472072
1939	0.07246322316
1940	0.07243849257
1941	0.07241220443
1942	0.07239007339
1943	0.07237667425
1944	0.07233631103
1945	0.0723001374
1946	0.07228611901
1947	0.07225006142
1948	0.07221382991
1949	0.07217516614
1950	0.07214733854
1951	0.07211871873
1952	0.07207615413
1953	0.07205214244
1954	0.07202810679
1955	0.07200298582
1956	0.07197060731
1957	0.07194053068
1958	0.07192043999
1959	0.0718878167
1960	0.07186850537
1961	0.07182661883
1962	0.07179991052
1963	0.07177591762
1964	0.07174032119
1965	0.07172219289
1966	0.07169204793
1967	0.07164983897
1968	0.07162178877
1969	0.07157084288
1970	0.07154398246
1971	0.07152469807
1972	0.0714870857
1973	0.07144920898
1974	0.07141659752
1975	0.07138026338
1976	0.07135519725
1977	0.07133046457
1978	0.0712991896
1979	0.07126962355
1980	0.07122255363
1981	0.07120343338
1982	0.07116524751
1983	0.07113308556
1984	0.07110313408
1985	0.07107627949
1986	0.07103259099
1987	0.07100311894
1988	0.07097959761
1989	0.07094836737
1990	0.07092884906
1991	0.07090369609
1992	0.07089326237
1993	0.07086752322
1994	0.07083415186
1995	0.07082203767
1996	0.07078998432
1997	0.07075253498
1998	0.07072137917
1999	0.07070296227
2000	0.07068368701
2001	0.0706544924
2002	0.07063341796
2003	0.07061428487
2004	0.07057068096
2005	0.07053143288
2006	0.07050303121
2007	0.07046022052
2008	0.07042327576
2009	0.07039399695
2010	0.07037129005
2011	0.07034782653
2012	0.07032025095
2013	0.07028383989
2014	0.07025608857
2015	0.07022008032
2016	0.07020666018
2017	0.07018590566
2018	0.07016957432
2019	0.0701409841
2020	0.07010758794
2021	0.07007427023
2022	0.07003965025
2023	0.07001224076
2024	0.06999630478
2025	0.06996621676
2026	0.06995105067
2027	0.06992637672
2028	0.06988524959
2029	0.06986135052
2030	0.06983827874
2031	0.06980973013
2032	0.06978228673
2033	0.06975091182
2034	0.06973794126
2035	0.06972275431
2036	0.06967985481
2037	0.0696494791
2038	0.06963217948
2039	0.06960689898
2040	0.06957662672
2041	0.06955346063
2042	0.06954261113
2043	0.0695041957
2044	0.0694764648
2045	0.06945426617
2046	0.06942149762
2047	0.06939979454
2048	0.06936782209
2049	0.0693415308
2050	0.0693105022
2051	0.0692707405
2052	0.06923380106
2053	0.06919397975
2054	0.06915973193
2055	0.0691389169
2056	0.06910639314
2057	0.06908415247
2058	0.06904938987
2059	0.06903428634
2060	0.06901984616
2061	0.06897925655
2062	0.06894748952
2063	0.06891785935
2064	0.06890494017
2065	0.06885815901
2066	0.06883160173
2067	0.06882119215
2068	0.06878726179
2069	0.06875752123
2070	0.06872401401
2071	0.06870173139
2072	0.06868656936
2073	0.06864980268
2074	0.06862528084
2075	0.06861268617
2076	0.06859412685
2077	0.06856354228
2078	0.06853848642
2079	0.0685007579
2080	0.06846644296
2081	0.06843761368
2082	0.0684057768
2083	0.06838666538
2084	0.06836986864
2085	0.06834083066
2086	0.06830688783
2087	0.06827704172
2088	0.06825295477
2089	0.06820511684
2090	0.06816557649
2091	0.06813993685
2092	0.06811865647
2093	0.06809225663
2094	0.0680656049
2095	0.06801831656
2096	0.06799632796
2097	0.06797290941
2098	0.06795555153
2099	0.06792411744
2100	0.06788073896
2101	0.06785125133
2102	0.06782345804
2103	0.06778613622
2104	0.0677677469
2105	0.06774642928
2106	0.06771933984
2107	0.06769712598
2108	0.06766280041
2109	0.0676422108
2110	0.06761865783
2111	0.06759535718
2112	0.06757745708
2113	0.06755583309
2114	0.06754321115
2115	0.06751587028
2116	0.06747025245
2117	0.06744621765
2118	0.06742355699
2119	0.06739515249
2120	0.06738543971
2121	0.06734516344
2122	0.06732667274
2123	0.06729582385
2124	0.06726623934
2125	0.06722409871
2126	0.06720751988
2127	0.06717560849
2128	0.06715325447
2129	0.06712816895
2130	0.06711140893
2131	0.06707531805
2132	0.06705829491
2133	0.06704131915
2134	0.06701263424
2135	0.06698682221
2136	0.06695716131
2137	0.06691179931
2138	0.06689373599
2139	0.06686230711
2140	0.06682481016
2141	0.06680163915
2142	0.06677799319
2143	0.0667694331
2144	0.06673241022
2145	0.06671083992
2146	0.06667303387
2147	0.06664705178
2148	0.06661620851
2149	0.06659990158
2150	0.06657614297
2151	0.06654455887
2152	0.06652655773
2153	0.06648898616
2154	0.06647792671
2155	0.06644467763
2156	0.06640382418
2157	0.06637912368
2158	0.06635685749
2159	0.06633793026
2160	0.06630582103
2161	0.06628762934
2162	0.06626575297
2163	0.06625024361
2164	0.06622001436
2165	0.06619836232
2166	0.06615827349
2167	0.06613147745
2168	0.06611854061
2169	0.0660879627
2170	0.06605774229
2171	0.06602936897
2172	0.06600070043
2173	0.06597641612
2174	0.06596375608
2175	0.06593970217
2176	0.06590661243
2177	0.06586985845
2178	0.06585561812
2179	0.06584045194
2180	0.0657954044
2181	0.06576352492
2182	0.06575443286
2183	0.06573915354
2184	0.06572172249
2185	0.06567197003
2186	0.06564918837
2187	0.06563107752
2188	0.06560430543
2189	0.06557563784
2190	0.06556665315
2191	0.06555196211
2192	0.06553578167
2193	0.06550961252
2194	0.06548790097
2195	0.06546789448
2196	0.06543448954
2197	0.06538698371
2198	0.06535390395
2199	0.06532008405
2200	0.06530823258
2201	0.06528464823
2202	0.06525410703
2203	0.06522580535
2204	0.0651938933
2205	0.06516803376
2206	0.06515650266
2207	0.06511943757
2208	0.06509171611
2209	0.06507099752
2210	0.06503859222
2211	0.06501022924
2212	0.06497589803
2213	0.06494704481
2214	0.06492613323
2215	0.06489678781
2216	0.0648710314
2217	0.06482304461
2218	0.06480667429
2219	0.06478525794
2220	0.06475841664
2221	0.06472152658
2222	0.06470484437
2223	0.06468084769
2224	0.06465581351
2225	0.0646159235
2226	0.06458739821
2227	0.06455981954
2228	0.06455586439
2229	0.06454043895
2230	0.06452008013
2231	0.06449930871
2232	0.06447139952
2233	0.06442929547
2234	0.06440717044
2235	0.06437052408
2236	0.06433969812
2237	0.06430544845
2238	0.06427582737
2239	0.06425583646
2240	0.06423506485
2241	0.06420487053
2242	0.06419119584
2243	0.0641710759
2244	0.06415446834
2245	0.06413161581
2246	0.06408806781
2247	0.06406499702
2248	0.06404215828
2249	0.06402481778
2250	0.06400728178
2251	0.06397936199
2252	0.06394678752
2253	0.06392630745
2254	0.06389789354
2255	0.06387898485
2256	0.06386792579
2257	0.06383628908
2258	0.06382827914
2259	0.06380634548
2260	0.06377590476
2261	0.06375992978
2262	0.06373478624
2263	0.06370672035
2264	0.06367863821
2265	0.06366072501
2266	0.06363321204
2267	0.06361159789
2268	0.06359364099
2269	0.06357532479
2270	0.06354834678
2271	0.06351922349
2272	0.06349426551
2273	0.06347138481
2274	0.0634542043
2275	0.0634285298
2276	0.06340113342
2277	0.06338154849
2278	0.06335912043
2279	0.06333624397
2280	0.06330735467
2281	0.06328479445
2282	0.06325571995
2283	0.06322904266
2284	0.06321826279
2285	0.06319801333
2286	0.06316079572
2287	0.06315061598
2288	0.06312555894
2289	0.06310463954
2290	0.06308770115
2291	0.0630474747
2292	0.0630227401
2293	0.06298007681
2294	0.06296047865
2295	0.06293469979
2296	0.06291560103
2297	0.06289883768
2298	0.0628709696
2299	0.06284565192
2300	0.06281980003
2301	0.06279104992
2302	0.0627677293
2303	0.06274580874
2304	0.06272072287
2305	0.06269285351
2306	0.06266193302
2307	0.06264382615
2308	0.06262448047
2309	0.06259593721
2310	0.06257481113
2311	0.06255186845
2312	0.06252287569
2313	0.06248526171
2314	0.06245697692
2315	0.06243387561
2316	0.06241368841
2317	0.06239525921
2318	0.06236923255
2319	0.06234399515
2320	0.06231883291
2321	0.06229030225
2322	0.06227031224
2323	0.06223646525
2324	0.06221999019
2325	0.06220200755
2326	0.06216972172
2327	0.06213040325
2328	0.0621144699
2329	0.06209439053
2330	0.06205812716
2331	0.06203971563
2332	0.06202403435
2333	0.06199608103
2334	0.06196727344
2335	0.06193737524
2336	0.06191867427
2337	0.06189473238
2338	0.0618638553
2339	0.06184834384
2340	0.06183097529
2341	0.06179578797
2342	0.06177159282
2343	0.06174281842
2344	0.06171203039
2345	0.06168732805
2346	0.06165543546
2347	0.06162369412
2348	0.06161068503
2349	0.06159211509
2350	0.06157850579
2351	0.06156394188
2352	0.06155603549
2353	0.06153512404
2354	0.06150831084
2355	0.06147282061
2356	0.06145584456
2357	0.0614275167
2358	0.06140945589
2359	0.06138302194
2360	0.06137694951
2361	0.06134026269
2362	0.06130034431
2363	0.06128177445
2364	0.06126910232
2365	0.06125387352
2366	0.06121822405
2367	0.06119177887
2368	0.06117688835
2369	0.06115576756
2370	0.06113590839
2371	0.06110889345
2372	0.06108885993
2373	0.06107062148
2374	0.06104446225
2375	0.06103595582
2376	0.06101387106
2377	0.06098905466
2378	0.06097511752
2379	0.06095247627
2380	0.06093602739
2381	0.06091225061
2382	0.06090313419
2383	0.06087397965
2384	0.06085642874
2385	0.06081650669
2386	0.06079442004
2387	0.0607767407
2388	0.06075798753
2389	0.06074114593
2390	0.0607180345
2391	0.06070380025
2392	0.06068664287
2393	0.06066423075
2394	0.06064899946
2395	0.06064054001
2396	0.06061982057
2397	0.06060788303
2398	0.06058634878
2399	0.06057741198
2400	0.06055940777
2401	0.06054240004
2402	0.06051744023
2403	0.06049634192
2404	0.06047420911
2405	0.06044024976
2406	0.06042660441
2407	0.06040434804
2408	0.06038590229
2409	0.06037513758
2410	0.06035591945
2411	0.06031498712
2412	0.06029437687
2413	0.06027698915
2414	0.06026515116
2415	0.06024796564
2416	0.06022110783
2417	0.06018946584
2418	0.06014576101
2419	0.06012534657
2420	0.06012232859
2421	0.06011498372
2422	0.0600880554
2423	0.06006599296
2424	0.06004189538
2425	0.06002911748
2426	0.06000701375
2427	0.05998896878
2428	0.05997323619
2429	0.05993428943
2430	0.05991224861
2431	0.05987401348
2432	0.05985311686
2433	0.05982947102
2434	0.05979091073
2435	0.05978111509
2436	0.05976173025
2437	0.05973735711
2438	0.05971088964
2439	0.05968649175
2440	0.05965686662
2441	0.05963109111
2442	0.05960746726
2443	0.05958607418
2444	0.05957677998
2445	0.05955640711
2446	0.05952470679
2447	0.05949875994
2448	0.05948109956
2449	0.05944222939
2450	0.05941715924
2451	0.05937615728
2452	0.05936181536
2453	0.05932343272
2454	0.05929390373
2455	0.05926737396
2456	0.05925850599
2457	0.05923562442
2458	0.05919948847
2459	0.05918482205
2460	0.05917148498
2461	0.05914275659
2462	0.05912480227
2463	0.05909786274
2464	0.05907470665
2465	0.05904937082
2466	0.0590313663
2467	0.05901536028
2468	0.05899483771
2469	0.0589747378
2470	0.05895564592
2471	0.05892605969
2472	0.05890498406
2473	0.05889680854
2474	0.0588809852
2475	0.05886649653
2476	0.05883714728
2477	0.05880539334
2478	0.05877456912
2479	0.0587375904
2480	0.05870988348
2481	0.058686545
2482	0.05865603189
2483	0.05864196562
2484	0.05862104289
2485	0.05860947291
2486	0.05857966736
2487	0.05856337241
2488	0.05854431934
2489	0.05851057097
2490	0.05849903017
2491	0.05846834982
2492	0.05843609212
2493	0.05842536178
2494	0.05839049788
2495	0.05835854979
2496	0.05833512203
2497	0.0583229435
2498	0.05829684134
2499	0.05826435282
2500	0.05823770975
2501	0.05821017731
2502	0.0581875716
2503	0.05817489822
2504	0.05814878165
2505	0.05811799082
2506	0.05809307759
2507	0.05808155223
2508	0.05805644554
2509	0.05803151687
2510	0.05801086094
2511	0.05798097232
2512	0.05796672971
2513	0.05795815714
2514	0.05793867984
2515	0.05791596054
2516	0.05789370542
2517	0.05786994136
2518	0.05784733648
2519	0.05781521624
2520	0.05779814489
2521	0.05776954894
2522	0.05774309452
2523	0.05771502452
2524	0.05769109661
2525	0.05767982631
2526	0.05765306638
2527	0.0576308453
2528	0.05760488727
2529	0.05758522593
2530	0.05756844622
2531	0.0575527657
2532	0.05753022928
2533	0.05751460678
2534	0.05748063594
2535	0.05744956825
2536	0.05743220806
2537	0.05740277924
2538	0.05738062379
2539	0.05735478051
2540	0.0573389782
2541	0.0573239968
2542	0.05730109383
2543	0.05728027287
2544	0.05725407098
2545	0.0572367388
2546	0.05722546031
2547	0.057201791
2548	0.05718412042
2549	0.05717089783
2550	0.05714648359
2551	0.05712106999
2552	0.05708879635
2553	0.05706303597
2554	0.05703742492
2555	0.05701871787
2556	0.05699584725
2557	0.05697237867
2558	0.05694985297
2559	0.05691840743
2560	0.05690705
2561	0.05686479688
2562	0.05684966217
2563	0.0568262029
2564	0.05680088622
2565	0.05676773939
2566	0.05674271607
2567	0.05670403975
2568	0.05667671606
2569	0.05665618152
2570	0.05663299311
2571	0.05662000434
2572	0.05659670011
2573	0.0565888972
2574	0.05657137324
2575	0.05655984055
2576	0.05653676076
2577	0.05652692978
2578	0.05650416514
2579	0.05649470249
2580	0.05647248749
2581	0.05645069176
2582	0.05643561651
2583	0.05642934861
2584	0.05639870314
2585	0.0563812447
2586	0.05636510134
2587	0.05634140811
2588	0.056325675
2589	0.05630432168
2590	0.05628052978
2591	0.05626729275
2592	0.05624658751
2593	0.05622631242
2594	0.05621988249
2595	0.05619392519
2596	0.05617355548
2597	0.05614393075
2598	0.05613088752
2599	0.05610945641
2600	0.05609064153
2601	0.05606721036
2602	0.05603589154
2603	0.05601545095
2604	0.05599233782
2605	0.05597684244
2606	0.05595515939
2607	0.05593941868
2608	0.0559289791
2609	0.05590660566
2610	0.05589127989
2611	0.05586031923
2612	0.05584699144
2613	0.05583851158
2614	0.05583256259
2615	0.05581424882
2616	0.05580030931
2617	0.05576939431
2618	0.05575709624
2619	0.05573507441
2620	0.05570352033
2621	0.05567534457
2622	0.05564853222
2623	0.05560771879
2624	0.05559159521
2625	0.05557623814
2626	0.05555168764
2627	0.0555284207
2628	0.05549818806
2629	0.05548838848
2630	0.05546413803
2631	0.05544952892
2632	0.05542889847
2633	0.05541288237
2634	0.05539129525
2635	0.05538306989
2636	0.0553554018
2637	0.05534387748
2638	0.05532936656
2639	0.05530484857
2640	0.05528809902
2641	0.05527569464
2642	0.05525332169
2643	0.05523331755
2644	0.05521902858
2645	0.05519828238
2646	0.05518047976
2647	0.05516195881
2648	0.05512241568
2649	0.05510353638
2650	0.05508549814
2651	0.05505863208
2652	0.05502596556
2653	0.05501846747
2654	0.05499919709
2655	0.05497764726
2656	0.05496141916
2657	0.05493734722
2658	0.05491722687
2659	0.05490252236
2660	0.05488208394
2661	0.05485873857
2662	0.05484325575
2663	0.05482388224
2664	0.05480723949
2665	0.05477742622
2666	0.05476133202
2667	0.05472948567
2668	0.05471009401
2669	0.05468277452
2670	0.05466140517
2671	0.05463594652
2672	0.05461985605
2673	0.05460666701
2674	0.05459454665
2675	0.05458111969
2676	0.05456582352
2677	0.0545509464
2678	0.05452878505
2679	0.05450866788
2680	0.05449445739
2681	0.05446118157
2682	0.05444444553
2683	0.0544143997
2684	0.05438959545
2685	0.05435939531
2686	0.05433934436
2687	0.0543136944
2688	0.05428810624
2689	0.05427091163
2690	0.05424602472
2691	0.05422603712
2692	0.05420397794
2693	0.05418510837
2694	0.05416183345
2695	0.05414801706
2696	0.05413702198
2697	0.05411377454
2698	0.05408754082
2699	0.05406357026
2700	0.05403933334
2701	0.05402996238
2702	0.05401406394
2703	0.05399089638
2704	0.05397937027
2705	0.0539490692
2706	0.05391232021
2707	0.05388953982
2708	0.05386649809
2709	0.05384550439
2710	0.05383019649
2711	0.05380257199
2712	0.05377862361
2713	0.05375940333
2714	0.05373896685
2715	0.05370928838
2716	0.0536883251
2717	0.05367670849
2718	0.05366340795
2719	0.0536509616
2720	0.05363835846
2721	0.05362400777
2722	0.05359416083
2723	0.05357458013
2724	0.05355501566
2725	0.05353245806
2726	0.05351130392
2727	0.05349030534
2728	0.05346253991
2729	0.05344951971
2730	0.05343840661
2731	0.05341762064
2732	0.05339466311
2733	0.05337481306
2734	0.05336233997
2735	0.05334543064
2736	0.05332548145
2737	0.05331070176
2738	0.05329294677
2739	0.05326157968
2740	0.05324587336
2741	0.05322944905
2742	0.05321159921
2743	0.0532007456
2744	0.05316361315
2745	0.05314938046
2746	0.05312971736
2747	0.05310308904
2748	0.0530894234
2749	0.0530664125
2750	0.05305608167
2751	0.05304091589
2752	0.05300857341
2753	0.05298201859
2754	0.05296557016
2755	0.05294454434
2756	0.05292047083
2757	0.05289674181
2758	0.05288489425
2759	0.05285925603
2760	0.05283609124
2761	0.05282851094
2762	0.05282157798
2763	0.05280457517
2764	0.0527961205
2765	0.05278789188
2766	0.05277417192
2767	0.05275774054
2768	0.05274179292
2769	0.05272843448
2770	0.05270325997
2771	0.05269253525
2772	0.05267523985
2773	0.05265817377
2774	0.05264035628
2775	0.05262698313
2776	0.05261180017
2777	0.05258807855
2778	0.05256756917
2779	0.05255683836
2780	0.05252225773
2781	0.05250454314
2782	0.05247990806
2783	0.05244860112
2784	0.05242848285
2785	0.05241494379
2786	0.05240636539
2787	0.05238896978
2788	0.05237755518
2789	0.05236257531
2790	0.05234773885
2791	0.05233472327
2792	0.05231778297
2793	0.05230192514
2794	0.05227669494
2795	0.05225787835
2796	0.05223161102
2797	0.0522206901
2798	0.05219841856
2799	0.0521845738
2800	0.05216068627
2801	0.0521471078
2802	0.05214017937
2803	0.05212619162
2804	0.05211293285
2805	0.05209454989
2806	0.0520651911
2807	0.05205276546
2808	0.05204496687
2809	0.05202470537
2810	0.05200902908
2811	0.05198860228
2812	0.05197282687
2813	0.05195347419
2814	0.0519347334
2815	0.05192309478
2816	0.05189240898
2817	0.05187813588
2818	0.05186928875
2819	0.05184792739
2820	0.05182837858
2821	0.05181242991
2822	0.05180134416
2823	0.05179128718
2824	0.05177907063
2825	0.05176767484
2826	0.05175653313
2827	0.05173873149
2828	0.05172446101
2829	0.05170420423
2830	0.0516978216
2831	0.05167611691
2832	0.05166481322
2833	0.05164801831
2834	0.0516278387
2835	0.05161176768
2836	0.05159484323
2837	0.05156500727
2838	0.05154999498
2839	0.05152639171
2840	0.0515111246
2841	0.05149665669
2842	0.05148171913
2843	0.05145838341
2844	0.05143910022
2845	0.05141303596
2846	0.0513770493
2847	0.05135514241
2848	0.05134501835
2849	0.05133161892
2850	0.05131321226
2851	0.05129263589
2852	0.05127531081
2853	0.05125355531
2854	0.05123795708
2855	0.05122152383
2856	0.05118793667
2857	0.05115920186
2858	0.05114329432
2859	0.05112443019
2860	0.05111051266
2861	0.05109418862
2862	0.05107208725
2863	0.05104853164
2864	0.0510242325
2865	0.05100655004
2866	0.05099660273
2867	0.05097663357
2868	0.05095493359
2869	0.05092686682
2870	0.05089678813
2871	0.05087862719
2872	0.05085422674
2873	0.05084034004
2874	0.05082667583
2875	0.05080770733
2876	0.05078079753
2877	0.05076528869
2878	0.05073703252
2879	0.05071478614
2880	0.05069807274
2881	0.05068056081
2882	0.05066703436
2883	0.05065281904
2884	0.05062755405
2885	0.0506125388
2886	0.05060044309
2887	0.05058513972
2888	0.05056621856
2889	0.05055168247
2890	0.05053317795
2891	0.05051183309
2892	0.05049217762
2893	0.0504740679
2894	0.05044724003
2895	0.05042201186
2896	0.05040523223
2897	0.05039637748
2898	0.05038988322
2899	0.05037775116
2900	0.05036101686
2901	0.05034458299
2902	0.05031117712
2903	0.05029968066
2904	0.05028461329
2905	0.05027543264
2906	0.05025490519
2907	0.05023348155
2908	0.05022100576
2909	0.05020844455
2910	0.05018778212
