iter	Passed	Remaining
401	20420	45614
402	20467	45557
403	20513	45494
404	20561	45437
405	20606	45375
406	20671	45355
407	20733	45329
408	20781	45273
409	20825	45207
410	20870	45142
411	20912	45074
412	20955	45006
413	20999	44940
414	21043	44875
415	21086	44809
416	21132	44747
417	21176	44683
418	21219	44617
419	21266	44558
420	21317	44508
421	21361	44443
422	21403	44375
423	21447	44311
424	21492	44248
425	21535	44182
426	21581	44124
427	21630	44070
428	21676	44009
429	21721	43948
430	21767	43889
431	21812	43826
432	21853	43758
433	21905	43710
434	21949	43647
435	21990	43577
436	22033	43512
437	22073	43441
438	22119	43381
439	22167	43326
440	22213	43268
441	22255	43202
442	22301	43142
443	22342	43075
444	22386	43012
445	22431	42951
446	22474	42887
447	22516	42821
448	22566	42770
449	22608	42704
450	22657	42653
451	22702	42591
452	22743	42524
453	22787	42463
454	22829	42397
455	22870	42331
456	22917	42275
457	22961	42212
458	23004	42150
459	23050	42091
460	23094	42031
461	23137	41967
462	23183	41911
463	23226	41848
464	23268	41783
465	23312	41722
466	23353	41656
467	23399	41598
468	23442	41535
469	23484	41473
470	23528	41411
471	23573	41354
472	23618	41295
473	23663	41235
474	23705	41173
475	23748	41111
476	23790	41047
477	23835	40989
478	23880	40931
479	23926	40874
480	23979	40829
481	24032	40784
482	24084	40739
483	24135	40690
484	24188	40646
485	24239	40599
486	24290	40549
487	24342	40504
488	24414	40491
489	24466	40445
490	24512	40387
491	24553	40324
492	24596	40261
493	24635	40195
494	24677	40132
495	24723	40076
496	24767	40017
497	24810	39955
498	24854	39896
499	24900	39841
500	24949	39789
501	25008	39755
502	25053	39696
503	25101	39644
504	25149	39591
505	25194	39535
506	25238	39475
507	25291	39430
508	25357	39406
509	25418	39373
510	25472	39330
511	25522	39280
512	25572	39231
513	25624	39184
514	25672	39131
515	25723	39083
516	25771	39031
517	25819	38979
518	25868	38927
519	25920	38880
520	26006	38884
521	26066	38849
522	26124	38811
523	26187	38781
524	26242	38739
525	26304	38705
526	26362	38668
527	26420	38630
528	26475	38586
529	26598	38642
530	26692	38656
531	26769	38645
532	26835	38616
533	26909	38601
534	27008	38620
535	27118	38653
536	27332	38835
537	27406	38816
538	27474	38790
539	27526	38740
540	27577	38689
541	27631	38643
542	27680	38589
543	27729	38535
544	27778	38482
545	27833	38436
546	27888	38391
547	27946	38350
548	28003	38307
549	28058	38261
550	28112	38214
551	28161	38161
552	28213	38110
553	28268	38064
554	28322	38018
555	28379	37975
556	28446	37946
557	28510	37911
558	28571	37874
559	28631	37834
560	28685	37787
561	28759	37766
562	28844	37759
563	28907	37723
564	28975	37694
565	29033	37651
566	29092	37609
567	29142	37556
568	29195	37507
569	29243	37452
570	29295	37401
571	29353	37358
572	29425	37333
573	29494	37305
574	29563	37275
575	29630	37244
576	29698	37212
577	29768	37185
578	29838	37156
579	29898	37115
580	29956	37071
581	30022	37037
582	30099	37018
583	30162	36979
584	30224	36940
585	30288	36904
586	30352	36867
587	30421	36836
588	30478	36792
589	30530	36740
590	30585	36692
591	30636	36640
592	30688	36588
593	30737	36533
594	30788	36480
595	30839	36427
596	30891	36376
597	30954	36337
598	31031	36315
599	31099	36283
600	31171	36254
601	31235	36216
602	31304	36184
603	31363	36141
604	31436	36112
605	31508	36083
606	31585	36061
607	31654	36028
608	31726	35998
609	31801	35971
610	31873	35942
611	31949	35917
612	32016	35880
613	32079	35840
614	32134	35792
615	32186	35739
616	32236	35684
617	32287	35631
618	32337	35576
619	32390	35524
620	32451	35482
621	32507	35434
622	32559	35381
623	32611	35328
624	32660	35273
625	32714	35222
626	32764	35168
627	32814	35113
628	32862	35056
629	32909	34999
630	32963	34948
631	33027	34908
632	33084	34861
633	33139	34811
634	33200	34769
635	33254	34718
636	33307	34667
637	33365	34620
638	33420	34571
639	33470	34516
640	33522	34464
641	33594	34431
642	33677	34410
643	33756	34385
644	33826	34350
645	33889	34309
646	33965	34280
647	34033	34243
648	34104	34209
649	34168	34168
650	34234	34129
651	34292	34081
652	34386	34070
653	34449	34028
654	34512	33985
655	34572	33939
656	34632	33894
657	34689	33845
658	34745	33796
659	34794	33739
660	34841	33681
661	34892	33627
662	34945	33574
663	35014	33537
664	35068	33486
665	35118	33430
666	35176	33383
667	35228	33330
668	35281	33277
669	35331	33222
670	35383	33168
671	35441	33120
672	35504	33077
673	35566	33033
674	35624	32985
675	35686	32941
676	35747	32895
677	35806	32849
678	35864	32801
679	35925	32755
680	35985	32708
681	36047	32664
682	36097	32609
683	36148	32554
684	36198	32499
685	36252	32447
686	36306	32396
687	36363	32346
688	36414	32291
689	36463	32236
690	36517	32184
691	36569	32130
692	36622	32077
693	36673	32022
694	36787	32023
695	36861	31989
696	36929	31949
697	36984	31897
698	37054	31859
699	37114	31812
700	37173	31764
701	37222	31708
702	37273	31653
703	37323	31597
704	37378	31546
705	37430	31492
706	37480	31437
707	37534	31385
708	37586	31330
709	37637	31276
710	37687	31221
711	37739	31167
712	37792	31113
713	37841	31057
714	37892	31002
715	37940	30946
716	37991	30891
717	38058	30849
718	38134	30815
719	38216	30785
720	38280	30741
721	38354	30705
722	38413	30656
723	38473	30609
724	38528	30556
725	38581	30503
726	38636	30451
727	38699	30407
728	38731	30337
729	38790	30288
730	38851	30241
731	38978	30245
732	39093	30239
733	39164	30200
734	39237	30162
735	39334	30142
736	39406	30102
737	39507	30085
738	39580	30046
739	39642	30000
740	39710	29956
741	39786	29920
742	39866	29886
743	39948	29854
744	40278	30005
745	40503	30079
746	40591	30049
747	40661	30007
748	40729	29962
749	40792	29914
750	40856	29867
751	40926	29823
752	41005	29787
753	41063	29735
754	41129	29689
755	41183	29634
756	41241	29582
757	41310	29538
758	41388	29501
759	41441	29445
760	41496	29390
761	41547	29334
762	41619	29291
763	41684	29244
764	41741	29191
765	41797	29138
766	41851	29083
767	41901	29025
768	41992	28996
769	42092	28972
770	42163	28929
771	42229	28882
772	42305	28842
773	42393	28810
774	42487	28781
775	42544	28728
776	42605	28677
777	42674	28632
778	42757	28596
779	42815	28543
780	42866	28486
781	42915	28427
782	42971	28373
783	43024	28317
784	43077	28261
785	43135	28207
786	43191	28154
787	43243	28097
788	43296	28041
789	43349	27985
790	43402	27929
791	43459	27875
792	43513	27819
793	43569	27765
794	43620	27708
795	43670	27650
796	43735	27602
797	43808	27558
798	43904	27529
799	44042	27526
800	44154	27506
801	44249	27476
802	44325	27434
803	44403	27393
804	44463	27341
805	44529	27292
806	44601	27247
807	44688	27211
808	44807	27194
809	44926	27177
810	45022	27146
811	45122	27117
812	45200	27075
813	45260	27022
814	45317	26968
815	45383	26918
816	45441	26864
817	45497	26808
818	45552	26752
819	45610	26699
820	45666	26643
821	45720	26586
822	45774	26530
823	45829	26474
824	45889	26421
825	45950	26368
826	46003	26311
827	46055	26254
828	46106	26195
829	46157	26137
830	46208	26079
831	46260	26021
832	46311	25963
833	46361	25904
834	46413	25846
835	46465	25789
836	46513	25729
837	46567	25673
838	46620	25616
839	46678	25561
840	46753	25516
841	46807	25460
842	46865	25406
843	46922	25351
844	46989	25302
845	47072	25261
846	47150	25217
847	47217	25167
848	47302	25127
849	47392	25090
850	47484	25053
851	47580	25018
852	47668	24980
853	47757	24941
854	47824	24890
855	48057	24926
856	48180	24905
857	48258	24860
858	48368	24831
859	48473	24800
860	48589	24774
861	48663	24726
862	48729	24675
863	48798	24625
864	48866	24574
865	48934	24523
866	49000	24471
867	49064	24419
868	49132	24368
869	49248	24341
870	49515	24388
871	49762	24424
872	50127	24518
873	50242	24488
874	50374	24467
875	50495	24440
876	50569	24391
877	50632	24335
878	50699	24282
879	50803	24246
880	50910	24212
881	51068	24202
882	51143	24152
883	51210	24099
884	51279	24046
885	51342	23990
886	51410	23937
887	51480	23885
888	51535	23825
889	51588	23765
890	51779	23768
891	51889	23734
892	51998	23699
893	52080	23651
894	52146	23597
895	52202	23537
896	52257	23477
897	52318	23420
898	52384	23366
899	52442	23307
900	52497	23248
901	52560	23192
902	52614	23131
903	52675	23074
904	52729	23014
905	52784	22954
906	52844	22897
907	52905	22840
908	52978	22788
909	53049	22735
910	53123	22684
911	53193	22630
912	53259	22575
913	53324	22520
914	53382	22461
915	53439	22402
916	53493	22342
917	53548	22282
918	53606	22224
919	53670	22168
920	53749	22118
921	53807	22059
922	53868	22002
923	53936	21948
924	54000	21891
925	54063	21835
926	54117	21775
927	54179	21718
928	54238	21660
929	54297	21602
930	54360	21545
931	54415	21485
932	54474	21427
933	54531	21368
934	54588	21310
935	54643	21250
936	54701	21191
937	54755	21131
938	54831	21080
939	54913	21030
940	54987	20978
941	55038	20917
942	55096	20858
943	55147	20797
944	55201	20736
945	55252	20675
946	55312	20618
947	55363	20556
948	55414	20495
949	55471	20436
950	55529	20378
951	55582	20318
952	55636	20258
953	55691	20198
954	55741	20137
955	55794	20076
956	55847	20016
957	55900	19956
958	55957	19897
959	56024	19841
960	56087	19785
961	56148	19727
962	56246	19683
963	56375	19649
964	56448	19595
965	56505	19537
966	56559	19477
967	56614	19417
968	56673	19358
969	56730	19300
970	56786	19240
971	56842	19181
972	56895	19121
973	56952	19062
974	57003	19001
975	57201	18989
976	57257	18929
977	57312	18869
978	57387	18816
979	57461	18762
980	57521	18704
981	57574	18644
982	57627	18583
983	57719	18535
984	57844	18498
985	57905	18440
986	57962	18381
987	58018	18321
988	58068	18260
989	58122	18199
990	58176	18139
991	58228	18079
992	58280	18018
993	58333	17957
994	58387	17897
995	58439	17837
996	58498	17778
997	58556	17719
998	58609	17659
999	58665	17599
1000	58725	17541
1001	58777	17480
1002	58833	17421
1003	58890	17362
1004	58951	17304
1005	59011	17245
1006	59080	17190
1007	59152	17135
1008	59206	17075
1009	59270	17018
1010	59322	16957
1011	59375	16897
1012	59427	16836
1013	59482	16777
1014	59534	16716
1015	59547	16645
1016	59599	16584
1017	59656	16525
1018	59711	16466
1019	59764	16405
1020	59818	16346
1021	59884	16289
1022	59941	16230
1023	59995	16170
1024	60053	16111
1025	60106	16051
1026	60162	15992
1027	60222	15934
1028	60276	15874
1029	60327	15814
1030	60386	15755
1031	60440	15695
1032	60490	15635
1033	60542	15574
1034	60595	15514
1035	60649	15455
1036	60697	15393
1037	60753	15334
1038	60807	15274
1039	60866	15216
1040	60920	15156
1041	60974	15097
1042	61024	15036
1043	61075	14976
1044	61125	14915
1045	61183	14857
1046	61238	14797
1047	61288	14737
1048	61340	14677
1049	61392	14617
1050	61444	14557
1051	61495	14496
1052	61546	14436
1053	61596	14376
1054	61649	14316
1055	61699	14256
1056	61750	14196
1057	61802	14136
1058	61858	14077
1059	61909	14017
1060	61959	13957
1061	62010	13896
1062	62062	13837
1063	62116	13777
1064	62171	13718
1065	62221	13658
1066	62273	13598
1067	62323	13538
1068	62376	13478
1069	62429	13419
1070	62482	13359
1071	62535	13300
1072	62589	13241
1073	62642	13181
1074	62692	13121
1075	62744	13062
1076	62793	13001
1077	62848	12942
1078	62907	12884
1079	62956	12824
1080	63011	12765
1081	63060	12705
1082	63112	12645
1083	63166	12586
1084	63219	12527
1085	63269	12467
1086	63319	12407
1087	63371	12348
1088	63423	12288
1089	63474	12229
1090	63522	12168
1091	63572	12109
1092	63622	12049
1093	63674	11989
1094	63724	11930
1095	63775	11870
1096	63826	11811
1097	63879	11751
1098	63932	11692
1099	63986	11633
1100	64040	11574
1101	64092	11515
1102	64155	11458
1103	64210	11399
1104	64258	11339
1105	64311	11280
1106	64363	11221
1107	64413	11161
1108	64461	11102
1109	64516	11043
1110	64568	10984
1111	64618	10924
1112	64668	10865
1113	64724	10806
1114	64774	10747
1115	64827	10688
1116	64895	10631
1117	64946	10572
1118	64996	10513
1119	65046	10453
1120	65097	10394
1121	65153	10336
1122	65205	10277
1123	65256	10218
1124	65308	10159
1125	65357	10099
1126	65411	10040
1127	65463	9982
1128	65517	9923
1129	65566	9864
1130	65619	9805
1131	65669	9746
1132	65725	9687
1133	65779	9629
1134	65830	9570
1135	65883	9511
1136	65933	9452
1137	65982	9392
1138	66036	9334
1139	66085	9275
1140	66139	9216
1141	66189	9157
1142	66239	9098
1143	66293	9039
1144	66346	8981
1145	66395	8922
1146	66445	8863
1147	66495	8804
1148	66547	8745
1149	66597	8686
1150	66649	8627
1151	66701	8569
1152	66754	8510
1153	66811	8452
1154	66863	8394
1155	66916	8335
1156	66992	8280
1157	67045	8221
1158	67094	8162
1159	67152	8104
1160	67202	8045
1161	67252	7986
1162	67302	7928
1163	67351	7869
1164	67402	7810
1165	67456	7752
1166	67512	7694
1167	67563	7635
1168	67613	7576
1169	67664	7518
1170	67721	7460
1171	67772	7401
1172	67823	7343
1173	67875	7284
1174	67928	7226
1175	67980	7168
1176	68031	7109
1177	68082	7050
1178	68136	6992
1179	68187	6934
1180	68238	6875
1181	68288	6817
1182	68339	6758
1183	68390	6700
1184	68441	6642
1185	68491	6583
1186	68544	6525
1187	68595	6466
1188	68652	6409
1189	68699	6350
1190	68752	6292
1191	68807	6234
1192	68857	6175
1193	68902	6116
1194	68947	6058
1195	68992	5999
1196	69037	5940
1197	69080	5881
1198	69128	5823
1199	69174	5764
1200	69219	5705
1201	69262	5647
1202	69309	5588
1203	69351	5529
1204	69394	5470
1205	69443	5412
1206	69489	5354
1207	69537	5295
1208	69581	5237
1209	69632	5179
1210	69685	5121
1211	69729	5062
1212	69777	5004
1213	69828	4946
1214	69878	4888
1215	69923	4830
1216	69972	4772
1217	70018	4713
1218	70064	4655
1219	70110	4597
1220	70158	4539
1221	70204	4481
1222	70249	4422
1223	70293	4364
1224	70342	4306
1225	70389	4248
1226	70437	4190
1227	70484	4132
1228	70529	4074
1229	70577	4016
1230	70624	3958
1231	70670	3900
1232	70716	3842
1233	70759	3784
1234	70808	3726
1235	70853	3668
1236	70898	3610
1237	70947	3553
1238	70992	3495
1239	71041	3437
1240	71086	3379
1241	71136	3321
1242	71179	3264
1243	71225	3206
1244	71273	3148
1245	71321	3090
1246	71366	3033
1247	71410	2975
1248	71456	2917
1249	71501	2860
1250	71545	2802
1251	71590	2744
1252	71635	2687
1253	71689	2629
1254	71736	2572
1255	71786	2514
1256	71835	2457
1257	71883	2399
1258	71932	2342
1259	71981	2285
1260	72029	2227
1261	72077	2170
1262	72128	2113
1263	72176	2055
1264	72220	1998
1265	72269	1940
1266	72315	1883
1267	72363	1826
1268	72408	1768
1269	72460	1711
1270	72519	1654
1271	72579	1597
1272	72638	1540
1273	72699	1483
1274	72752	1426
1275	72814	1369
1276	72874	1312
1277	72933	1255
1278	72992	1198
1279	73046	1141
1280	73091	1084
1281	73138	1026
1282	73183	969
1283	73228	912
1284	73275	855
1285	73318	798
1286	73360	741
1287	73406	683
1288	73450	626
1289	73492	569
1290	73539	512
1291	73584	455
1292	73628	398
1293	73673	341
1294	73717	284
1295	73761	227
1296	73809	170
1297	73857	113
1298	73902	56
1299	73946	0
